nb_calls,reason,year,month,day,weekday,hour
1,TT,2010,7,30,Friday,0
1,PS,2010,7,30,Friday,6
3,IN,2010,7,30,Friday,7
5,NW,2010,7,30,Friday,7
16,PS,2010,7,30,Friday,7
2,TT,2010,7,30,Friday,7
1,NE,2010,7,30,Friday,8
15,NW,2010,7,30,Friday,8
32,PS,2010,7,30,Friday,8
1,TT,2010,7,30,Friday,8
10,IN,2010,7,30,Friday,9
2,NE,2010,7,30,Friday,9
13,NW,2010,7,30,Friday,9
1,PE,2010,7,30,Friday,9
71,PS,2010,7,30,Friday,9
4,TT,2010,7,30,Friday,9
14,IN,2010,7,30,Friday,10
1,NE,2010,7,30,Friday,10
10,NW,2010,7,30,Friday,10
1,PE,2010,7,30,Friday,10
63,PS,2010,7,30,Friday,10
4,TT,2010,7,30,Friday,10
8,IN,2010,7,30,Friday,11
3,NE,2010,7,30,Friday,11
14,NW,2010,7,30,Friday,11
52,PS,2010,7,30,Friday,11
3,IN,2010,7,30,Friday,13
3,NE,2010,7,30,Friday,13
20,NW,2010,7,30,Friday,13
32,PS,2010,7,30,Friday,13
1,IN,2010,7,30,Friday,14
5,NE,2010,7,30,Friday,14
6,NW,2010,7,30,Friday,14
20,PS,2010,7,30,Friday,14
4,IN,2010,7,30,Friday,15
1,NE,2010,7,30,Friday,15
2,NW,2010,7,30,Friday,15
15,PS,2010,7,30,Friday,15
1,IN,2010,7,30,Friday,16
2,NW,2010,7,30,Friday,16
7,PS,2010,7,30,Friday,16
3,PS,2010,7,30,Friday,17
2,IN,2010,7,30,Friday,18
2,NW,2010,7,30,Friday,18
7,PS,2010,7,30,Friday,18
1,NW,2010,7,30,Friday,19
4,PS,2010,7,30,Friday,19
3,NW,2010,7,30,Friday,20
1,NW,2010,7,30,Friday,21
1,NW,2010,7,30,Friday,22
1,PS,2010,7,30,Friday,23
1,IN,2010,7,31,Saturday,0
1,PS,2010,7,31,Saturday,11
1,PS,2010,7,31,Saturday,13
3,NW,2010,7,31,Saturday,14
1,IN,2010,7,31,Saturday,16
3,NW,2010,7,31,Saturday,16
2,NW,2010,7,31,Saturday,17
4,NW,2010,7,31,Saturday,18
1,PS,2010,7,31,Saturday,18
1,NW,2010,7,31,Saturday,19
3,PS,2010,7,31,Saturday,19
2,NW,2010,7,31,Saturday,20
8,PS,2010,7,31,Saturday,20
3,IN,2010,7,31,Saturday,21
4,NE,2010,7,31,Saturday,21
4,NW,2010,7,31,Saturday,21
66,PS,2010,7,31,Saturday,21
5,IN,2010,7,31,Saturday,22
15,NE,2010,7,31,Saturday,22
10,NW,2010,7,31,Saturday,22
1,PE,2010,7,31,Saturday,22
53,PS,2010,7,31,Saturday,22
5,TT,2010,7,31,Saturday,22
2,NE,2010,7,31,Saturday,23
4,NW,2010,7,31,Saturday,23
23,PS,2010,7,31,Saturday,23
4,TT,2010,7,31,Saturday,23
7,IN,2010,8,1,Sunday,0
10,NE,2010,8,1,Sunday,0
27,NW,2010,8,1,Sunday,0
2,PE,2010,8,1,Sunday,0
141,PS,2010,8,1,Sunday,0
5,NW,2010,8,1,Sunday,1
2,PS,2010,8,1,Sunday,1
1,PS,2010,8,1,Sunday,3
2,PS,2010,8,1,Sunday,5
1,NW,2010,8,1,Sunday,6
10,PS,2010,8,1,Sunday,6
2,TT,2010,8,1,Sunday,6
2,NE,2010,8,1,Sunday,7
6,NW,2010,8,1,Sunday,7
1,PE,2010,8,1,Sunday,7
46,PS,2010,8,1,Sunday,7
1,TT,2010,8,1,Sunday,7
8,IN,2010,8,1,Sunday,8
3,NE,2010,8,1,Sunday,8
34,NW,2010,8,1,Sunday,8
1,PE,2010,8,1,Sunday,8
90,PS,2010,8,1,Sunday,8
17,IN,2010,8,1,Sunday,9
11,NE,2010,8,1,Sunday,9
36,NW,2010,8,1,Sunday,9
158,PS,2010,8,1,Sunday,9
2,TT,2010,8,1,Sunday,9
13,IN,2010,8,1,Sunday,10
16,NE,2010,8,1,Sunday,10
29,NW,2010,8,1,Sunday,10
1,PE,2010,8,1,Sunday,10
175,PS,2010,8,1,Sunday,10
11,IN,2010,8,1,Sunday,11
17,NE,2010,8,1,Sunday,11
32,NW,2010,8,1,Sunday,11
1,PE,2010,8,1,Sunday,11
154,PS,2010,8,1,Sunday,11
8,IN,2010,8,1,Sunday,13
18,NE,2010,8,1,Sunday,13
26,NW,2010,8,1,Sunday,13
123,PS,2010,8,1,Sunday,13
16,IN,2010,8,1,Sunday,14
15,NE,2010,8,1,Sunday,14
26,NW,2010,8,1,Sunday,14
3,PE,2010,8,1,Sunday,14
109,PS,2010,8,1,Sunday,14
1,TT,2010,8,1,Sunday,14
13,IN,2010,8,1,Sunday,15
18,NE,2010,8,1,Sunday,15
29,NW,2010,8,1,Sunday,15
3,PE,2010,8,1,Sunday,15
131,PS,2010,8,1,Sunday,15
9,IN,2010,8,1,Sunday,16
15,NE,2010,8,1,Sunday,16
42,NW,2010,8,1,Sunday,16
2,PE,2010,8,1,Sunday,16
106,PS,2010,8,1,Sunday,16
7,IN,2010,8,1,Sunday,17
7,NE,2010,8,1,Sunday,17
60,NW,2010,8,1,Sunday,17
97,PS,2010,8,1,Sunday,17
2,IN,2010,8,1,Sunday,18
1,NE,2010,8,1,Sunday,18
22,NW,2010,8,1,Sunday,18
68,PS,2010,8,1,Sunday,18
2,TT,2010,8,1,Sunday,18
2,IN,2010,8,1,Sunday,19
3,NE,2010,8,1,Sunday,19
7,NW,2010,8,1,Sunday,19
52,PS,2010,8,1,Sunday,19
8,IN,2010,8,1,Sunday,20
3,NE,2010,8,1,Sunday,20
13,NW,2010,8,1,Sunday,20
54,PS,2010,8,1,Sunday,20
3,TT,2010,8,1,Sunday,20
7,IN,2010,8,1,Sunday,21
1,NE,2010,8,1,Sunday,21
13,NW,2010,8,1,Sunday,21
58,PS,2010,8,1,Sunday,21
3,TT,2010,8,1,Sunday,21
8,IN,2010,8,1,Sunday,22
1,NE,2010,8,1,Sunday,22
7,NW,2010,8,1,Sunday,22
33,PS,2010,8,1,Sunday,22
3,TT,2010,8,1,Sunday,22
2,IN,2010,8,1,Sunday,23
1,NE,2010,8,1,Sunday,23
3,NW,2010,8,1,Sunday,23
35,PS,2010,8,1,Sunday,23
1,TT,2010,8,1,Sunday,23
11,IN,2010,8,2,Monday,0
13,NE,2010,8,2,Monday,0
16,NW,2010,8,2,Monday,0
138,PS,2010,8,2,Monday,0
2,NW,2010,8,2,Monday,1
5,PS,2010,8,2,Monday,1
1,PS,2010,8,2,Monday,4
1,NW,2010,8,2,Monday,5
1,PS,2010,8,2,Monday,5
5,NW,2010,8,2,Monday,6
11,PS,2010,8,2,Monday,6
3,TT,2010,8,2,Monday,6
3,NE,2010,8,2,Monday,7
4,NW,2010,8,2,Monday,7
1,PE,2010,8,2,Monday,7
49,PS,2010,8,2,Monday,7
4,IN,2010,8,2,Monday,8
6,NE,2010,8,2,Monday,8
25,NW,2010,8,2,Monday,8
1,PE,2010,8,2,Monday,8
83,PS,2010,8,2,Monday,8
1,TT,2010,8,2,Monday,8
10,IN,2010,8,2,Monday,9
17,NE,2010,8,2,Monday,9
24,NW,2010,8,2,Monday,9
118,PS,2010,8,2,Monday,9
14,IN,2010,8,2,Monday,10
16,NE,2010,8,2,Monday,10
21,NW,2010,8,2,Monday,10
160,PS,2010,8,2,Monday,10
1,TT,2010,8,2,Monday,10
8,IN,2010,8,2,Monday,11
13,NE,2010,8,2,Monday,11
19,NW,2010,8,2,Monday,11
152,PS,2010,8,2,Monday,11
2,TT,2010,8,2,Monday,11
11,IN,2010,8,2,Monday,13
17,NE,2010,8,2,Monday,13
17,NW,2010,8,2,Monday,13
1,PE,2010,8,2,Monday,13
116,PS,2010,8,2,Monday,13
12,IN,2010,8,2,Monday,14
14,NE,2010,8,2,Monday,14
25,NW,2010,8,2,Monday,14
1,PE,2010,8,2,Monday,14
115,PS,2010,8,2,Monday,14
1,TT,2010,8,2,Monday,14
10,IN,2010,8,2,Monday,15
14,NE,2010,8,2,Monday,15
26,NW,2010,8,2,Monday,15
100,PS,2010,8,2,Monday,15
6,IN,2010,8,2,Monday,16
12,NE,2010,8,2,Monday,16
36,NW,2010,8,2,Monday,16
2,PE,2010,8,2,Monday,16
84,PS,2010,8,2,Monday,16
5,TT,2010,8,2,Monday,16
10,IN,2010,8,2,Monday,17
10,NE,2010,8,2,Monday,17
16,NW,2010,8,2,Monday,17
2,PE,2010,8,2,Monday,17
104,PS,2010,8,2,Monday,17
3,TT,2010,8,2,Monday,17
5,IN,2010,8,2,Monday,18
7,NE,2010,8,2,Monday,18
17,NW,2010,8,2,Monday,18
1,PE,2010,8,2,Monday,18
102,PS,2010,8,2,Monday,18
14,IN,2010,8,2,Monday,19
7,NE,2010,8,2,Monday,19
26,NW,2010,8,2,Monday,19
64,PS,2010,8,2,Monday,19
4,TT,2010,8,2,Monday,19
7,IN,2010,8,2,Monday,20
6,NE,2010,8,2,Monday,20
9,NW,2010,8,2,Monday,20
74,PS,2010,8,2,Monday,20
3,IN,2010,8,2,Monday,21
9,NE,2010,8,2,Monday,21
11,NW,2010,8,2,Monday,21
65,PS,2010,8,2,Monday,21
3,TT,2010,8,2,Monday,21
12,IN,2010,8,2,Monday,22
13,NE,2010,8,2,Monday,22
21,NW,2010,8,2,Monday,22
4,PE,2010,8,2,Monday,22
72,PS,2010,8,2,Monday,22
5,IN,2010,8,2,Monday,23
10,NE,2010,8,2,Monday,23
7,NW,2010,8,2,Monday,23
3,PE,2010,8,2,Monday,23
52,PS,2010,8,2,Monday,23
18,IN,2010,8,3,Tuesday,0
6,NE,2010,8,3,Tuesday,0
25,NW,2010,8,3,Tuesday,0
130,PS,2010,8,3,Tuesday,0
1,IN,2010,8,3,Tuesday,1
2,PS,2010,8,3,Tuesday,1
1,NW,2010,8,3,Tuesday,2
4,PS,2010,8,3,Tuesday,2
1,PS,2010,8,3,Tuesday,5
1,NW,2010,8,3,Tuesday,6
9,PS,2010,8,3,Tuesday,6
6,IN,2010,8,3,Tuesday,7
3,NE,2010,8,3,Tuesday,7
7,NW,2010,8,3,Tuesday,7
56,PS,2010,8,3,Tuesday,7
3,TT,2010,8,3,Tuesday,7
6,IN,2010,8,3,Tuesday,8
8,NE,2010,8,3,Tuesday,8
22,NW,2010,8,3,Tuesday,8
80,PS,2010,8,3,Tuesday,8
9,TT,2010,8,3,Tuesday,8
16,IN,2010,8,3,Tuesday,9
18,NE,2010,8,3,Tuesday,9
24,NW,2010,8,3,Tuesday,9
2,PE,2010,8,3,Tuesday,9
121,PS,2010,8,3,Tuesday,9
1,TT,2010,8,3,Tuesday,9
10,IN,2010,8,3,Tuesday,10
19,NE,2010,8,3,Tuesday,10
22,NW,2010,8,3,Tuesday,10
2,PE,2010,8,3,Tuesday,10
104,PS,2010,8,3,Tuesday,10
15,IN,2010,8,3,Tuesday,11
13,NE,2010,8,3,Tuesday,11
17,NW,2010,8,3,Tuesday,11
131,PS,2010,8,3,Tuesday,11
1,TT,2010,8,3,Tuesday,11
17,IN,2010,8,3,Tuesday,13
9,NE,2010,8,3,Tuesday,13
24,NW,2010,8,3,Tuesday,13
109,PS,2010,8,3,Tuesday,13
9,IN,2010,8,3,Tuesday,14
13,NE,2010,8,3,Tuesday,14
24,NW,2010,8,3,Tuesday,14
1,PE,2010,8,3,Tuesday,14
95,PS,2010,8,3,Tuesday,14
17,IN,2010,8,3,Tuesday,15
21,NE,2010,8,3,Tuesday,15
25,NW,2010,8,3,Tuesday,15
107,PS,2010,8,3,Tuesday,15
3,TT,2010,8,3,Tuesday,15
12,IN,2010,8,3,Tuesday,16
11,NE,2010,8,3,Tuesday,16
49,NW,2010,8,3,Tuesday,16
96,PS,2010,8,3,Tuesday,16
6,IN,2010,8,3,Tuesday,17
4,NE,2010,8,3,Tuesday,17
31,NW,2010,8,3,Tuesday,17
2,PE,2010,8,3,Tuesday,17
85,PS,2010,8,3,Tuesday,17
12,IN,2010,8,3,Tuesday,18
7,NE,2010,8,3,Tuesday,18
26,NW,2010,8,3,Tuesday,18
3,PE,2010,8,3,Tuesday,18
102,PS,2010,8,3,Tuesday,18
10,TT,2010,8,3,Tuesday,18
10,IN,2010,8,3,Tuesday,19
6,NE,2010,8,3,Tuesday,19
25,NW,2010,8,3,Tuesday,19
1,PE,2010,8,3,Tuesday,19
67,PS,2010,8,3,Tuesday,19
3,TT,2010,8,3,Tuesday,19
10,IN,2010,8,3,Tuesday,20
4,NE,2010,8,3,Tuesday,20
9,NW,2010,8,3,Tuesday,20
4,PE,2010,8,3,Tuesday,20
59,PS,2010,8,3,Tuesday,20
16,IN,2010,8,3,Tuesday,21
7,NE,2010,8,3,Tuesday,21
16,NW,2010,8,3,Tuesday,21
67,PS,2010,8,3,Tuesday,21
10,IN,2010,8,3,Tuesday,22
10,NE,2010,8,3,Tuesday,22
9,NW,2010,8,3,Tuesday,22
1,PE,2010,8,3,Tuesday,22
69,PS,2010,8,3,Tuesday,22
11,IN,2010,8,3,Tuesday,23
9,NE,2010,8,3,Tuesday,23
17,NW,2010,8,3,Tuesday,23
61,PS,2010,8,3,Tuesday,23
16,IN,2010,8,4,Wednesday,0
10,NE,2010,8,4,Wednesday,0
20,NW,2010,8,4,Wednesday,0
95,PS,2010,8,4,Wednesday,0
1,TT,2010,8,4,Wednesday,0
1,NW,2010,8,4,Wednesday,1
2,PS,2010,8,4,Wednesday,1
2,PS,2010,8,4,Wednesday,2
1,NW,2010,8,4,Wednesday,4
1,NW,2010,8,4,Wednesday,6
4,PS,2010,8,4,Wednesday,6
4,IN,2010,8,4,Wednesday,7
2,NE,2010,8,4,Wednesday,7
1,NW,2010,8,4,Wednesday,7
28,PS,2010,8,4,Wednesday,7
8,IN,2010,8,4,Wednesday,8
5,NE,2010,8,4,Wednesday,8
29,NW,2010,8,4,Wednesday,8
55,PS,2010,8,4,Wednesday,8
5,TT,2010,8,4,Wednesday,8
4,IN,2010,8,4,Wednesday,9
13,NE,2010,8,4,Wednesday,9
17,NW,2010,8,4,Wednesday,9
117,PS,2010,8,4,Wednesday,9
2,TT,2010,8,4,Wednesday,9
10,IN,2010,8,4,Wednesday,10
14,NE,2010,8,4,Wednesday,10
21,NW,2010,8,4,Wednesday,10
115,PS,2010,8,4,Wednesday,10
13,IN,2010,8,4,Wednesday,11
12,NE,2010,8,4,Wednesday,11
19,NW,2010,8,4,Wednesday,11
1,PE,2010,8,4,Wednesday,11
109,PS,2010,8,4,Wednesday,11
4,TT,2010,8,4,Wednesday,11
12,IN,2010,8,4,Wednesday,13
17,NE,2010,8,4,Wednesday,13
17,NW,2010,8,4,Wednesday,13
77,PS,2010,8,4,Wednesday,13
18,IN,2010,8,4,Wednesday,14
20,NE,2010,8,4,Wednesday,14
20,NW,2010,8,4,Wednesday,14
96,PS,2010,8,4,Wednesday,14
14,TT,2010,8,4,Wednesday,14
8,IN,2010,8,4,Wednesday,15
17,NE,2010,8,4,Wednesday,15
22,NW,2010,8,4,Wednesday,15
76,PS,2010,8,4,Wednesday,15
7,TT,2010,8,4,Wednesday,15
11,IN,2010,8,4,Wednesday,16
9,NE,2010,8,4,Wednesday,16
18,NW,2010,8,4,Wednesday,16
96,PS,2010,8,4,Wednesday,16
5,TT,2010,8,4,Wednesday,16
14,IN,2010,8,4,Wednesday,17
6,NE,2010,8,4,Wednesday,17
13,NW,2010,8,4,Wednesday,17
65,PS,2010,8,4,Wednesday,17
11,TT,2010,8,4,Wednesday,17
13,IN,2010,8,4,Wednesday,18
4,NE,2010,8,4,Wednesday,18
20,NW,2010,8,4,Wednesday,18
76,PS,2010,8,4,Wednesday,18
9,TT,2010,8,4,Wednesday,18
9,IN,2010,8,4,Wednesday,19
4,NE,2010,8,4,Wednesday,19
9,NW,2010,8,4,Wednesday,19
45,PS,2010,8,4,Wednesday,19
1,TT,2010,8,4,Wednesday,19
6,IN,2010,8,4,Wednesday,20
5,NE,2010,8,4,Wednesday,20
9,NW,2010,8,4,Wednesday,20
44,PS,2010,8,4,Wednesday,20
5,IN,2010,8,4,Wednesday,21
3,NE,2010,8,4,Wednesday,21
11,NW,2010,8,4,Wednesday,21
52,PS,2010,8,4,Wednesday,21
1,TT,2010,8,4,Wednesday,21
7,IN,2010,8,4,Wednesday,22
6,NE,2010,8,4,Wednesday,22
4,NW,2010,8,4,Wednesday,22
1,PE,2010,8,4,Wednesday,22
39,PS,2010,8,4,Wednesday,22
5,NE,2010,8,4,Wednesday,23
3,NW,2010,8,4,Wednesday,23
35,PS,2010,8,4,Wednesday,23
2,TT,2010,8,4,Wednesday,23
13,IN,2010,8,5,Thursday,0
10,NE,2010,8,5,Thursday,0
29,NW,2010,8,5,Thursday,0
88,PS,2010,8,5,Thursday,0
15,TT,2010,8,5,Thursday,0
1,IN,2010,8,5,Thursday,4
1,PS,2010,8,5,Thursday,4
2,PS,2010,8,5,Thursday,5
1,NW,2010,8,5,Thursday,6
4,PS,2010,8,5,Thursday,6
1,IN,2010,8,5,Thursday,7
1,NE,2010,8,5,Thursday,7
1,PE,2010,8,5,Thursday,7
33,PS,2010,8,5,Thursday,7
4,IN,2010,8,5,Thursday,8
2,NE,2010,8,5,Thursday,8
14,NW,2010,8,5,Thursday,8
57,PS,2010,8,5,Thursday,8
14,IN,2010,8,5,Thursday,9
15,NE,2010,8,5,Thursday,9
19,NW,2010,8,5,Thursday,9
84,PS,2010,8,5,Thursday,9
11,IN,2010,8,5,Thursday,10
25,NE,2010,8,5,Thursday,10
16,NW,2010,8,5,Thursday,10
1,PE,2010,8,5,Thursday,10
130,PS,2010,8,5,Thursday,10
1,TT,2010,8,5,Thursday,10
17,IN,2010,8,5,Thursday,11
11,NE,2010,8,5,Thursday,11
25,NW,2010,8,5,Thursday,11
103,PS,2010,8,5,Thursday,11
14,TT,2010,8,5,Thursday,11
10,IN,2010,8,5,Thursday,13
17,NE,2010,8,5,Thursday,13
18,NW,2010,8,5,Thursday,13
85,PS,2010,8,5,Thursday,13
12,TT,2010,8,5,Thursday,13
9,IN,2010,8,5,Thursday,14
15,NE,2010,8,5,Thursday,14
21,NW,2010,8,5,Thursday,14
1,PE,2010,8,5,Thursday,14
84,PS,2010,8,5,Thursday,14
2,TT,2010,8,5,Thursday,14
10,IN,2010,8,5,Thursday,15
14,NE,2010,8,5,Thursday,15
28,NW,2010,8,5,Thursday,15
92,PS,2010,8,5,Thursday,15
22,TT,2010,8,5,Thursday,15
11,IN,2010,8,5,Thursday,16
7,NE,2010,8,5,Thursday,16
36,NW,2010,8,5,Thursday,16
65,PS,2010,8,5,Thursday,16
5,TT,2010,8,5,Thursday,16
16,IN,2010,8,5,Thursday,17
7,NE,2010,8,5,Thursday,17
37,NW,2010,8,5,Thursday,17
25,PS,2010,8,5,Thursday,17
8,TT,2010,8,5,Thursday,17
12,IN,2010,8,5,Thursday,18
3,NE,2010,8,5,Thursday,18
27,NW,2010,8,5,Thursday,18
49,PS,2010,8,5,Thursday,18
9,TT,2010,8,5,Thursday,18
3,IN,2010,8,5,Thursday,19
3,NE,2010,8,5,Thursday,19
10,NW,2010,8,5,Thursday,19
1,PE,2010,8,5,Thursday,19
43,PS,2010,8,5,Thursday,19
4,TT,2010,8,5,Thursday,19
7,IN,2010,8,5,Thursday,20
6,NE,2010,8,5,Thursday,20
5,NW,2010,8,5,Thursday,20
57,PS,2010,8,5,Thursday,20
2,TT,2010,8,5,Thursday,20
11,IN,2010,8,5,Thursday,21
3,NE,2010,8,5,Thursday,21
12,NW,2010,8,5,Thursday,21
91,PS,2010,8,5,Thursday,21
4,IN,2010,8,5,Thursday,22
10,NE,2010,8,5,Thursday,22
7,NW,2010,8,5,Thursday,22
1,PE,2010,8,5,Thursday,22
54,PS,2010,8,5,Thursday,22
1,TT,2010,8,5,Thursday,22
7,IN,2010,8,5,Thursday,23
6,NE,2010,8,5,Thursday,23
4,NW,2010,8,5,Thursday,23
37,PS,2010,8,5,Thursday,23
4,TT,2010,8,5,Thursday,23
7,IN,2010,8,6,Friday,0
4,NE,2010,8,6,Friday,0
44,NW,2010,8,6,Friday,0
1,PE,2010,8,6,Friday,0
57,PS,2010,8,6,Friday,0
1,TT,2010,8,6,Friday,0
2,PS,2010,8,6,Friday,1
2,PS,2010,8,6,Friday,2
1,PS,2010,8,6,Friday,3
1,NW,2010,8,6,Friday,5
1,PS,2010,8,6,Friday,6
2,IN,2010,8,6,Friday,7
2,NW,2010,8,6,Friday,7
22,PS,2010,8,6,Friday,7
1,TT,2010,8,6,Friday,7
2,NE,2010,8,6,Friday,8
18,NW,2010,8,6,Friday,8
55,PS,2010,8,6,Friday,8
3,TT,2010,8,6,Friday,8
11,IN,2010,8,6,Friday,9
3,NE,2010,8,6,Friday,9
16,NW,2010,8,6,Friday,9
1,PE,2010,8,6,Friday,9
73,PS,2010,8,6,Friday,9
2,TT,2010,8,6,Friday,9
16,IN,2010,8,6,Friday,10
4,NE,2010,8,6,Friday,10
20,NW,2010,8,6,Friday,10
4,PE,2010,8,6,Friday,10
49,PS,2010,8,6,Friday,10
5,TT,2010,8,6,Friday,10
11,IN,2010,8,6,Friday,11
4,NE,2010,8,6,Friday,11
25,NW,2010,8,6,Friday,11
2,PE,2010,8,6,Friday,11
62,PS,2010,8,6,Friday,11
6,TT,2010,8,6,Friday,11
5,IN,2010,8,6,Friday,13
4,NE,2010,8,6,Friday,13
13,NW,2010,8,6,Friday,13
43,PS,2010,8,6,Friday,13
7,TT,2010,8,6,Friday,13
4,IN,2010,8,6,Friday,14
2,NE,2010,8,6,Friday,14
8,NW,2010,8,6,Friday,14
1,PE,2010,8,6,Friday,14
22,PS,2010,8,6,Friday,14
1,IN,2010,8,6,Friday,15
1,NE,2010,8,6,Friday,15
4,NW,2010,8,6,Friday,15
18,PS,2010,8,6,Friday,15
1,IN,2010,8,6,Friday,16
8,NW,2010,8,6,Friday,16
8,PS,2010,8,6,Friday,16
2,IN,2010,8,6,Friday,17
1,NE,2010,8,6,Friday,17
1,NW,2010,8,6,Friday,17
4,PS,2010,8,6,Friday,17
1,IN,2010,8,6,Friday,18
3,NW,2010,8,6,Friday,18
1,PS,2010,8,6,Friday,18
4,NW,2010,8,6,Friday,20
2,NW,2010,8,6,Friday,22
1,PS,2010,8,6,Friday,23
1,NW,2010,8,7,Saturday,0
1,NW,2010,8,7,Saturday,2
1,PS,2010,8,7,Saturday,2
1,NW,2010,8,7,Saturday,9
1,NW,2010,8,7,Saturday,10
1,NW,2010,8,7,Saturday,11
1,IN,2010,8,7,Saturday,14
2,NW,2010,8,7,Saturday,16
1,NW,2010,8,7,Saturday,18
1,NW,2010,8,7,Saturday,19
1,PS,2010,8,7,Saturday,19
2,IN,2010,8,7,Saturday,20
4,IN,2010,8,7,Saturday,21
7,NW,2010,8,7,Saturday,21
3,TT,2010,8,7,Saturday,21
3,IN,2010,8,7,Saturday,22
12,NE,2010,8,7,Saturday,22
9,NW,2010,8,7,Saturday,22
53,PS,2010,8,7,Saturday,22
1,TT,2010,8,7,Saturday,22
6,IN,2010,8,7,Saturday,23
3,NE,2010,8,7,Saturday,23
4,NW,2010,8,7,Saturday,23
30,PS,2010,8,7,Saturday,23
2,TT,2010,8,7,Saturday,23
11,IN,2010,8,8,Sunday,0
13,NE,2010,8,8,Sunday,0
26,NW,2010,8,8,Sunday,0
120,PS,2010,8,8,Sunday,0
1,PS,2010,8,8,Sunday,2
3,PS,2010,8,8,Sunday,3
1,PS,2010,8,8,Sunday,5
6,PS,2010,8,8,Sunday,6
2,TT,2010,8,8,Sunday,6
4,IN,2010,8,8,Sunday,7
2,NW,2010,8,8,Sunday,7
28,PS,2010,8,8,Sunday,7
9,IN,2010,8,8,Sunday,8
7,NE,2010,8,8,Sunday,8
31,NW,2010,8,8,Sunday,8
58,PS,2010,8,8,Sunday,8
1,TT,2010,8,8,Sunday,8
11,IN,2010,8,8,Sunday,9
11,NE,2010,8,8,Sunday,9
16,NW,2010,8,8,Sunday,9
111,PS,2010,8,8,Sunday,9
2,TT,2010,8,8,Sunday,9
12,IN,2010,8,8,Sunday,10
27,NE,2010,8,8,Sunday,10
16,NW,2010,8,8,Sunday,10
125,PS,2010,8,8,Sunday,10
2,TT,2010,8,8,Sunday,10
12,IN,2010,8,8,Sunday,11
18,NE,2010,8,8,Sunday,11
15,NW,2010,8,8,Sunday,11
119,PS,2010,8,8,Sunday,11
14,IN,2010,8,8,Sunday,13
10,NE,2010,8,8,Sunday,13
17,NW,2010,8,8,Sunday,13
98,PS,2010,8,8,Sunday,13
16,TT,2010,8,8,Sunday,13
15,IN,2010,8,8,Sunday,14
15,NE,2010,8,8,Sunday,14
18,NW,2010,8,8,Sunday,14
3,PE,2010,8,8,Sunday,14
102,PS,2010,8,8,Sunday,14
8,TT,2010,8,8,Sunday,14
10,IN,2010,8,8,Sunday,15
14,NE,2010,8,8,Sunday,15
26,NW,2010,8,8,Sunday,15
1,PE,2010,8,8,Sunday,15
90,PS,2010,8,8,Sunday,15
17,IN,2010,8,8,Sunday,16
10,NE,2010,8,8,Sunday,16
63,NW,2010,8,8,Sunday,16
90,PS,2010,8,8,Sunday,16
2,TT,2010,8,8,Sunday,16
13,IN,2010,8,8,Sunday,17
7,NE,2010,8,8,Sunday,17
28,NW,2010,8,8,Sunday,17
51,PS,2010,8,8,Sunday,17
27,TT,2010,8,8,Sunday,17
17,IN,2010,8,8,Sunday,18
4,NE,2010,8,8,Sunday,18
22,NW,2010,8,8,Sunday,18
58,PS,2010,8,8,Sunday,18
18,IN,2010,8,8,Sunday,19
2,NE,2010,8,8,Sunday,19
5,NW,2010,8,8,Sunday,19
29,PS,2010,8,8,Sunday,19
14,TT,2010,8,8,Sunday,19
9,IN,2010,8,8,Sunday,20
2,NE,2010,8,8,Sunday,20
7,NW,2010,8,8,Sunday,20
2,PE,2010,8,8,Sunday,20
41,PS,2010,8,8,Sunday,20
10,TT,2010,8,8,Sunday,20
10,IN,2010,8,8,Sunday,21
4,NE,2010,8,8,Sunday,21
7,NW,2010,8,8,Sunday,21
31,PS,2010,8,8,Sunday,21
5,TT,2010,8,8,Sunday,21
6,IN,2010,8,8,Sunday,22
4,NE,2010,8,8,Sunday,22
6,NW,2010,8,8,Sunday,22
29,PS,2010,8,8,Sunday,22
2,IN,2010,8,8,Sunday,23
1,NE,2010,8,8,Sunday,23
4,NW,2010,8,8,Sunday,23
23,PS,2010,8,8,Sunday,23
10,IN,2010,8,9,Monday,0
12,NE,2010,8,9,Monday,0
15,NW,2010,8,9,Monday,0
87,PS,2010,8,9,Monday,0
9,TT,2010,8,9,Monday,0
2,NW,2010,8,9,Monday,1
1,PS,2010,8,9,Monday,1
3,NW,2010,8,9,Monday,3
2,NW,2010,8,9,Monday,6
5,PS,2010,8,9,Monday,6
3,IN,2010,8,9,Monday,7
1,NE,2010,8,9,Monday,7
11,NW,2010,8,9,Monday,7
41,PS,2010,8,9,Monday,7
12,IN,2010,8,9,Monday,8
5,NE,2010,8,9,Monday,8
14,NW,2010,8,9,Monday,8
39,PS,2010,8,9,Monday,8
1,TT,2010,8,9,Monday,8
12,IN,2010,8,9,Monday,9
9,NE,2010,8,9,Monday,9
20,NW,2010,8,9,Monday,9
1,PE,2010,8,9,Monday,9
116,PS,2010,8,9,Monday,9
7,TT,2010,8,9,Monday,9
10,IN,2010,8,9,Monday,10
19,NE,2010,8,9,Monday,10
15,NW,2010,8,9,Monday,10
1,PE,2010,8,9,Monday,10
113,PS,2010,8,9,Monday,10
2,TT,2010,8,9,Monday,10
9,IN,2010,8,9,Monday,11
14,NE,2010,8,9,Monday,11
20,NW,2010,8,9,Monday,11
1,PE,2010,8,9,Monday,11
107,PS,2010,8,9,Monday,11
22,IN,2010,8,9,Monday,13
9,NE,2010,8,9,Monday,13
